STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/9/2018,0.03,0,0,96
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/10/2018,0,0,0,96
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/11/2018,0,0,0,94
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/12/2018,0,0,0,94
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/13/2018,0,0,0,95
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/14/2018,0,0,0,95
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/15/2018,0,0,0,93
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/16/2018,0,0,0,95
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/17/2018,0,0,0,96
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/18/2018,0,0,0,97
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/19/2018,0,0,0,98
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/20/2018,0,0,0,98
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/21/2018,0,0,0,98
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/22/2018,0.06,0,0,98
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/23/2018,0,0,0,93
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/24/2018,0,0,0,97
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/25/2018,0,0,0,98
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/26/2018,0,0,0,93
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/27/2018,0,0,0,97
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/28/2018,0.01,0,0,98
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/29/2018,0,0,0,93
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/30/2018,0,0,0,94
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,7/31/2018,0,0,0,96
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/1/2018,0,0,0,95
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/2/2018,0,0,0,95
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/3/2018,0,0,0,89
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/4/2018,0.28,0,0,89
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/5/2018,0,0,0,89
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/6/2018,0,0,0,89
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/7/2018,0,0,0,94
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/8/2018,0,0,0,94
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/9/2018,0,0,0,93
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/10/2018,0,0,0,93
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/11/2018,0,0,0,96
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/12/2018,0,0,0,97
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/13/2018,0,0,0,96
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/14/2018,0,0,0,96
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/15/2018,0,0,0,87
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/16/2018,0,0,0,91
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/17/2018,0,0,0,92
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/18/2018,0.04,0,0,92
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/19/2018,0,0,0,87
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/20/2018,0,0,0,90
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/21/2018,0.04,0,0,89
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/22/2018,0.18,0,0,83
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/23/2018,1.03,0,0,85
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/24/2018,0,0,0,89
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/25/2018,0,0,0,90
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/26/2018,0,0,0,90
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/27/2018,0,0,0,88
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/28/2018,0,0,0,81
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/29/2018,0,0,0,83
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/30/2018,0,0,0,87
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,8/31/2018,0,0,0,85
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/1/2018,0,0,0,85
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/2/2018,0,0,0,86
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/3/2018,0,0,0,88
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/4/2018,0,0,0,88
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/5/2018,0,0,0,85
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/6/2018,0,0,0,84
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/7/2018,0,0,0,87
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/8/2018,0,0,0,92
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/9/2018,0,0,0,92
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/10/2018,0,0,0,91
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/11/2018,0,0,0,92
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/12/2018,0,0,0,88
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/13/2018,0,0,0,87
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/14/2018,0,0,0,83
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/15/2018,0,0,0,85
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/16/2018,0,0,0,87
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/17/2018,0,0,0,89
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/18/2018,0,0,0,87
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/19/2018,0,0,0,86
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/20/2018,0,0,0,83
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/21/2018,0,0,0,80
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/22/2018,0,0,0,84
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/23/2018,0,0,0,82
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/24/2018,0,0,0,78
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/25/2018,0,0,0,75
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/26/2018,0,0,0,72
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/27/2018,0,0,0,80
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/28/2018,0,0,0,84
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/29/2018,0,0,0,85
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,9/30/2018,0,0,0,85
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/1/2018,0,0,0,79
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/2/2018,0,0,0,70
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/3/2018,0.63,0,0,70
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/4/2018,0.94,0,0,63
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/5/2018,1.01,0,0,61
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/6/2018,0,0,0,58
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/7/2018,0.48,0,0,58
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/8/2018,0.3,0,0,52
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/9/2018,0,0,0,52
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/10/2018,0.77,0,0,
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/11/2018,0,0,0,52
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/12/2018,0.01,0,0,56
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/13/2018,0,0,0,63
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/14/2018,0,0,0,63
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/15/2018,0,0,0,49
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/16/2018,0,0,0,57
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/17/2018,0,0,0,61
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/18/2018,0,0,0,59
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/19/2018,0,0,0,62
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/20/2018,0,0,0,66
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/21/2018,0,0,0,66
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/22/2018,0.14,0,0,62
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/23/2018,0.1,0,0,66
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/24/2018,0,0,0,66
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/25/2018,0.01,0,0,67
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/26/2018,0,0,0,62
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/27/2018,0,0,0,70
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/28/2018,0,0,0,74
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/29/2018,0,0,0,74
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/30/2018,0,0,0,56
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,10/31/2018,0,0,0,50
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/1/2018,0.05,0,0,50
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/2/2018,0,0,0,62
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/3/2018,0.05,0,0,52
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/4/2018,0,0,0,51
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/5/2018,0,0,0,52
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/6/2018,0,0,0,52
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/7/2018,0,0,0,49
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/8/2018,0,0,0,49
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/9/2018,0,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/10/2018,0,0,0,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/11/2018,0.04,0.5,0,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/12/2018,0,0,0,39
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/13/2018,0,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/14/2018,0,0,0,50
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/15/2018,0,0,0,47
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/16/2018,0,0,0,55
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/17/2018,0,0,0,55
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/18/2018,0,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/19/2018,0,0,0,42
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/20/2018,0,0,0,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/21/2018,0,0,0,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/22/2018,0.05,0,0,50
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/23/2018,0.07,0,0,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/24/2018,0.75,2,1,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/25/2018,0,0,,36
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/26/2018,0,0,0,37
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/27/2018,0,0,0,44
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/28/2018,0.05,0,0,45
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/29/2018,0.57,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,11/30/2018,0.35,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/1/2018,0.11,0.5,1,41
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/2/2018,0.48,5.3,6,35
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/3/2018,0.1,1,6,31
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/4/2018,0,0,1,26
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/5/2018,0,0,1,29
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/6/2018,0,0,1,31
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/7/2018,0,0,1,34
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/8/2018,0,0,0,35
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/9/2018,0,0,0,35
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/10/2018,0,0,0,40
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/11/2018,0,0,0,29
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/12/2018,0.09,1,1,34
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/13/2018,0,0,0,32
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/14/2018,0,0,0,36
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/15/2018,0,0,0,45
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/16/2018,0,0,0,49
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/17/2018,0,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/18/2018,0,0,0,46
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/19/2018,0,0,0,44
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/20/2018,0,0,0,46
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/21/2018,0.02,0,0,45
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/22/2018,0.03,0,0,45
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/23/2018,0,0,0,37
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/24/2018,0,0,0,44
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/25/2018,0,0,0,42
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/26/2018,0.42,3.4,3,40
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/27/2018,0.18,1.6,4,29
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/28/2018,0.06,1,4,28
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/29/2018,0,0,3,26
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/30/2018,0,0,2,31
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,12/31/2018,0.12,1.5,4,29
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/1/2019,0,0,3,24
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/2/2019,0,0,2,16
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/3/2019,0,0,2,23
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/4/2019,0,0,2,28
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/5/2019,0,0,2,44
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/6/2019,0.3,1,3,44
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/7/2019,0,0,1,41
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/8/2019,0,0,1,40
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/9/2019,0,0,1,49
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/10/2019,0,0,0,47
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/11/2019,0.01,0,0,41
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/12/2019,0,0,0,39
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/13/2019,0,0,0,32
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/14/2019,0,0,0,32
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/15/2019,0,0,0,41
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/16/2019,0.19,0,0,42
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/17/2019,0.14,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/18/2019,1.53,1.5,1,36
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/19/2019,0,0,0,36
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/20/2019,0,0,0,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/21/2019,0.45,5,5,43
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/22/2019,0,0,4,30
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/23/2019,0,0,2,30
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/24/2019,0.05,1,2,37
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/25/2019,0,0,1,41
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/26/2019,0,0,1,39
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/27/2019,0,0,1,40
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/28/2019,0,0,1,41
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/29/2019,0,0,1,40
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/30/2019,0,0,1,38
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,1/31/2019,0,0,1,45
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/1/2019,0,0,1,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/2/2019,0,0,0,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/3/2019,0.47,0,0,48
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/4/2019,0,0,0,49
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/5/2019,0.11,0.5,0,46
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/6/2019,0.13,2,2,34
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/7/2019,0.04,0.5,1,25
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/8/2019,0,0,1,36
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/9/2019,0,0,0,36
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/10/2019,0,0,0,42
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/11/2019,0.3,4,2,41
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/12/2019,0,0,,37
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/13/2019,0.41,2.5,2,44
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/14/2019,0.33,0,2,46
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/15/2019,0.05,0,2,51
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/16/2019,0.35,0,2,50
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/17/2019,0,0,0,31
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/18/2019,0,0,0,32
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/19/2019,0.14,4,4,30
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/20/2019,0,0,1,31
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/21/2019,0,0,0,32
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/22/2019,0.19,4,4,33
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/23/2019,0,0,3,35
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/24/2019,0,0,1,44
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/25/2019,0,0,0,50
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/26/2019,0,0,0,55
USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2/27/2019,0,0,0,54
