Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2024-04-16 20:45:37 +0000,Running, 0,0.0,648.7530002593994,1637.4428897425532,0.0,0.0,false,, 0.0
2024-04-16 19:47:42 +0000,Dumbbell Incline Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-16 19:47:42 +0000,Dumbbell Incline Bench Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-16 19:47:42 +0000,Dumbbell Incline Bench Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-16 19:47:42 +0000,Dumbbell Incline Bench Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-16 19:47:42 +0000,Bent Over Barbell Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-16 19:47:42 +0000,Bent Over Barbell Row, 6,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Bent Over Barbell Row, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Bent Over Barbell Row, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Bent Over Barbell Row, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Bent Over Barbell Row, 10,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Leg Extension, 8,31.75150366049478,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-16 19:47:42 +0000,Leg Extension, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Leg Extension, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Leg Extension, 10,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Dumbbell Lunge, 7,10.205840462301895,0.0,0.0,0.0,0.0,false,, 4.0
2024-04-16 19:47:42 +0000,Dumbbell Lunge, 7,10.205840462301895,0.0,0.0,0.0,0.0,false,, 4.0
2024-04-16 19:47:42 +0000,Dumbbell Lunge, 7,10.205840462301895,0.0,0.0,0.0,0.0,false,, 4.0
2024-04-16 19:47:42 +0000,T-Bar Row, 6,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,T-Bar Row, 8,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,T-Bar Row, 8,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,T-Bar Row, 10,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Push Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Push Up, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:47:42 +0000,Push Up, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-16 19:36:34 +0000,Running, 0,0.0,563.5539996623993,1789.768465064466,0.0,0.0,false,, 0.0
2024-04-15 21:37:46 +0000,Running, 0,0.0,637.5400002002716,1649.151868400164,0.0,0.0,false,, 0.0
2024-04-15 20:39:03 +0000,Romanian Deadlift to Bent-Over Row, 8,15.87575183024739,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-15 20:39:03 +0000,Romanian Deadlift to Bent-Over Row, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Romanian Deadlift to Bent-Over Row, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Romanian Deadlift to Bent-Over Row, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Romanian Deadlift to Bent-Over Row, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Romanian Deadlift to Bent-Over Row, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Dumbbell Shoulder Press, 13,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-15 20:39:03 +0000,Dumbbell Shoulder Press, 13,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-15 20:39:03 +0000,Dumbbell Shoulder Press, 13,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-15 20:39:03 +0000,Dumbbell Rear Delt Raise, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-15 20:39:03 +0000,Dumbbell Rear Delt Raise, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-15 20:39:03 +0000,Dumbbell Rear Delt Raise, 14,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-15 20:39:03 +0000,Elevated Hip Bridge, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Elevated Hip Bridge, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Elevated Hip Bridge, 14,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Elevated Hip Bridge, 14,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Kneeling Squat, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Kneeling Squat, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Kneeling Squat, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Crunches, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Crunches, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Crunches, 30,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:39:03 +0000,Crunches, 30,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-15 20:25:52 +0000,Running, 0,0.0,570.2330002784729,1774.4585788846016,0.0,0.0,false,, 0.0
2024-04-13 23:38:16 +0000,Barbell Incline Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-13 23:38:16 +0000,Barbell Incline Bench Press, 5,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-13 23:38:16 +0000,Barbell Incline Bench Press, 5,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-13 23:38:16 +0000,Barbell Incline Bench Press, 5,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-13 23:38:16 +0000,Barbell Incline Bench Press, 5,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-13 23:38:16 +0000,Barbell Curl, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-13 23:38:16 +0000,Barbell Curl, 11,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-13 23:38:16 +0000,Barbell Curl, 11,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-13 23:38:16 +0000,Barbell Curl, 11,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-13 23:38:16 +0000,Barbell Curl, 11,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-12 19:59:03 +0000,Cable Row, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Row, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Row, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Row, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Row, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Row, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Rope Tricep Extension, 8,15.87575183024739,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-12 19:59:03 +0000,Cable Rope Tricep Extension, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Rope Tricep Extension, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Cable Rope Tricep Extension, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Air Squats, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Air Squats, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Air Squats, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Dumbbell Squat, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Dumbbell Squat, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Dumbbell Squat, 10,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Dumbbell Squat, 10,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Bicycle Crunch, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Bicycle Crunch, 20,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Bicycle Crunch, 26,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Bicycle Crunch, 26,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-12 19:59:03 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-12 19:59:03 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Barbell Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-05 21:59:33 +0000,Barbell Bench Press, 5,38.55539730202938,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-05 21:59:33 +0000,Barbell Bench Press, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Barbell Bench Press, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Barbell Bench Press, 8,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Preacher Curl, 15,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Preacher Curl, 15,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Preacher Curl, 15,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Box Jump, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Box Jump, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Box Jump, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Sit Up, 23,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Sit Up, 23,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Sit Up, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Sit Up, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-05 21:59:33 +0000,Seated Dumbbell Curl, 11,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-05 21:59:33 +0000,Seated Dumbbell Curl, 11,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-05 21:59:33 +0000,Seated Dumbbell Curl, 11,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Barbell Hip Thrust, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-04 20:12:02 +0000,Barbell Hip Thrust, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Barbell Hip Thrust, 6,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Barbell Hip Thrust, 6,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Barbell Hip Thrust, 6,47.62725549074217,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Push Press, 13,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Push Press, 13,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Push Press, 13,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Push Press, 13,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Barbell Step Up, 5,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Barbell Step Up, 5,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Barbell Step Up, 5,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Barbell Step Up, 5,29.483539113316585,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Burpee, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Burpee, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Burpee, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Burpee, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Standing Dumbbell Shoulder Press, 12,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Standing Dumbbell Shoulder Press, 12,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Standing Dumbbell Shoulder Press, 12,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-04 20:12:02 +0000,Superman with Scaption, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Superman with Scaption, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-04 20:12:02 +0000,Superman with Scaption, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Dumbbell Bench Press, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Bench Press, 5,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Bench Press, 5,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Bench Press, 5,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Bench Press, 6,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Row, 8,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Row, 8,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Row, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Dumbbell Row, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Bench Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Skullcrusher, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Skullcrusher, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Skullcrusher, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Skullcrusher, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-03 19:45:58 +0000,Gorilla Rows, 12,17.69012346798995,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Gorilla Rows, 12,17.69012346798995,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Gorilla Rows, 12,17.69012346798995,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Scissor Kick, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Scissor Kick, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Scissor Kick, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Scissor Kick, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-03 19:45:58 +0000,Scissor Kick, 14,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:55:02 +0000,Running, 0,0.0,649.2210001945496,1678.0265803420916,0.0,0.0,false,, 0.0
2024-04-02 20:00:55 +0000,Pause Back Squat, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2024-04-02 20:00:55 +0000,Pause Back Squat, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 20:00:55 +0000,Pause Back Squat, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 20:00:55 +0000,Pause Back Squat, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 20:00:55 +0000,Pause Back Squat, 8,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 20:00:55 +0000,Dumbbell Romanian Deadlift to Calf Raise, 9,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Dumbbell Romanian Deadlift to Calf Raise, 9,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Dumbbell Romanian Deadlift to Calf Raise, 9,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Dumbbell Romanian Deadlift to Calf Raise, 9,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Incline Dumbbell Curl, 10,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Incline Dumbbell Curl, 10,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Incline Dumbbell Curl, 10,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Incline Dumbbell Curl, 9,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2024-04-02 20:00:55 +0000,Reverse Barbell Curl, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 20:00:55 +0000,Reverse Barbell Curl, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 20:00:55 +0000,Reverse Barbell Curl, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 20:00:55 +0000,Reverse Barbell Curl, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2024-04-02 19:46:39 +0000,Running, 0,0.0,573.8659999370575,1852.4522580392659,0.0,0.0,false,, 0.0
2024-04-01 22:58:38 +0000,Running, 0,0.0,890.5499999523163,2417.748104329221,0.0,0.0,false,, 0.0
2024-03-29 21:14:21 +0000,Running, 0,0.0,663.7590000629425,1644.238621047698,0.0,0.0,false,, 0.0
2024-03-29 20:12:59 +0000,Lat Pulldown, 8,34.01946820767298,0.0,0.0,0.0,0.0,true,, 1.0
2024-03-29 20:12:59 +0000,Lat Pulldown, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Lat Pulldown, 6,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Lat Pulldown, 6,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Lat Pulldown, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Lat Pulldown, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Close-Grip Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,true,, 1.0
2024-03-29 20:12:59 +0000,Close-Grip Bench Press, 13,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Close-Grip Bench Press, 13,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Close-Grip Bench Press, 13,43.091326396385774,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Cable Row, 8,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Cable Row, 8,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Cable Row, 10,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Cable Row, 10,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Bench Dip, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Bench Dip, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Bench Dip, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Floor Press, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Floor Press, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Floor Press, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-29 20:12:59 +0000,Superman Hold, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2024-03-29 20:12:59 +0000,Superman Hold, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2024-03-29 20:12:59 +0000,Superman Hold, 0,0.0,30.0,0.0,0.0,0.0,false,, 0.0
2024-03-29 20:00:45 +0000,Running, 0,0.0,563.1340000629425,1822.7120831264183,0.0,0.0,false,, 0.0
2024-03-27 20:14:04 +0000,Running, 0,0.0,631.9389998912811,1636.0352519508451,0.0,0.0,false,, 0.0
2024-03-27 19:11:35 +0000,Romanian Deadlift to Shrug, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Romanian Deadlift to Shrug, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Romanian Deadlift to Shrug, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Romanian Deadlift to Shrug, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Romanian Deadlift to Shrug, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Barbell Shoulder Press, 8,15.87575183024739,0.0,0.0,0.0,0.0,true,, 1.0
2024-03-27 19:11:35 +0000,Barbell Shoulder Press, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Barbell Shoulder Press, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Barbell Shoulder Press, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Barbell Shoulder Press, 10,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Cable Hip Extension, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-03-27 19:11:35 +0000,Cable Hip Extension, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-03-27 19:11:35 +0000,Cable Hip Extension, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-03-27 19:11:35 +0000,Cable Hip Extension, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2024-03-27 19:11:35 +0000,Cable Face Pull, 10,19.27769865101469,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Cable Face Pull, 10,26.081592292549285,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Cable Face Pull, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Cable Face Pull, 10,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Dumbbell Hip Thrust, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Dumbbell Hip Thrust, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Dumbbell Hip Thrust, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Dumbbell Hip Thrust, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-27 19:11:35 +0000,Scissor Crossover Kick, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-03-27 19:11:35 +0000,Scissor Crossover Kick, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-03-27 19:11:35 +0000,Scissor Crossover Kick, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-03-27 18:59:27 +0000,Running, 0,0.0,593.8280000686646,1847.6997129451483,0.0,0.0,false,, 0.0
2024-03-25 20:17:27 +0000,Back Squat, 10,61.235042773811365,0.0,0.0,0.0,0.0,true,, 1.0
2024-03-25 20:17:27 +0000,Back Squat, 5,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
2024-03-25 20:17:27 +0000,Back Squat, 5,83.91468824559335,0.0,0.0,0.0,0.0,false,, 1.0
